Period_years,Power
2.9959514170040484,0.2425635501207714
2.991913746630728,0.24265674469874482
2.987886944818304,0.24271091019477753
2.9838709677419355,0.24272478726722058
2.9798657718120802,0.2426971456718504
2.975871313672922,0.24262678665661502
2.9718875502008033,0.242512545353882
2.9679144385026737,0.24235329316974724
2.9639519359145523,0.24214794016748822
2.9599999999999995,0.24189543744616934
2.956058588548602,0.24159477950902086
2.9521276595744683,0.24124500662439835
2.948207171314741,0.2408452071700873
2.9442970822281165,0.2403945199649825
2.940397350993377,0.23989213657970554
2.9365079365079363,0.23933730362342046
2.9326287978863936,0.23872932500477254
2.9287598944591027,0.23806756415905383
2.9249011857707505,0.23735144623835072
2.921052631578947,0.23658046025693377
2.917214191852825,0.23575416118940265
2.9133858267716537,0.23487217200969251
2.9095674967234597,0.23393418566707877
2.9057591623036645,0.23293996699281455
2.9019607843137254,0.23188935452342752
2.8981723237597907,0.23078226224024523
2.894393741851369,0.22961868120910778
2.890625,0.22839868111584888
2.886866059817945,0.22712241168553832
2.883116883116883,0.22579010397755367
2.879377431906615,0.22440207154536346
2.8756476683937824,0.22295871145145452
2.8719275549805947,0.22146050512902105
2.8682170542635657,0.21990801907771387
2.864516129032258,0.21830190538605784
2.8608247422680413,0.2166429020707969
2.857142857142857,0.21493183322163867
2.8534704370179944,0.21316960894769998
2.849807445442875,0.21135722510976024
2.846153846153846,0.20949576283911522
2.8425096030729837,0.20758638782936178
2.838874680306905,0.20563034939713465
2.835249042145594,0.20362897930812676
2.831632653061224,0.2015836903613593
2.828025477707006,0.19949597472900177
2.8244274809160306,0.19736740204982717
2.820838627700127,0.1951996172763748
2.817258883248731,0.19299433827268903
2.8136882129277563,0.19075335316640213
2.810126582278481,0.18847851746015035
2.806573957016435,0.18617175089944615
2.8030303030303028,0.18383503411223104
2.7994955863808317,0.1814704050185806
2.795969773299748,0.17907995502458043
2.792452830188679,0.17666582500775285
2.7889447236180906,0.17423020110737922
2.7854454203262233,0.17177531032938764
2.7819548872180446,0.16930341598345386
2.778473091364205,0.1668168129664662
2.7750000000000004,0.16431782290570354
2.7715355805243447,0.16180878918490363
2.768079800498753,0.15929207186820668
2.764632627646326,0.15677004253979945
2.761194029850746,0.1542450790848724
2.75776397515528,0.1517195604277058
2.7543424317617866,0.14919586124890358
2.7509293680297398,0.14667634670562016
2.747524752475247,0.14416336717377828
2.7441285537700866,0.14165925303543023
2.740740740740741,0.13916630953038348
2.7373612823674476,0.136686811698545
2.733990147783251,0.1342229994250181
2.730627306273062,0.1317770726171258
2.727272727272727,0.12935118652598956
2.7239263803680984,0.1269474472329088
2.7205882352941178,0.12456790731916838
2.717258261933904,0.12221456173452565
2.7139364303178484,0.11988934387673755
2.7106227106227103,0.11759412190022846
2.707317073170732,0.11533069526146114
2.704019488428745,0.11310079151513286
2.700729927007299,0.11090606336689386
2.697448359659781,0.10874808599322994
2.6941747572815533,0.10662835463097126
2.690909090909091,0.10454828244509842
2.687651331719128,0.10250919867064025
2.684401451027811,0.10051234703761949
2.681159420289855,0.09855888447295277
2.677925211097708,0.09664988007809658
2.674698795180723,0.09478631438187735
2.671480144404332,0.09296907886064407
2.668269230769231,0.09119897572058228
2.6650660264105643,0.08947671793579022
2.661870503597122,0.08780292953342865
2.658682634730539,0.08617814611496805
2.6555023923444976,0.08460281560622035
